naprawa pekniec i ubytkow scian salon korytaz mala sypialnia|kpl	Ściany i sufity bez łazienek	kpl	Naprawa pęknięć i ubytków ścian salon, korytarz, mała sypialnia [stary arkusz]
naprawy scian i sufitow po kuciu, bruzdowaniu, tynkowanie bruzd (liczone w metrach biezacych)|mb	Ściany i sufity bez łazienek	mb	Naprawy ścian i sufitów po kuciu, bruzdowaniu, tynkowanie bruzd (liczone w metrach bieżących)
odcinanie kolorow, lamperie itp.|mb	Ściany i sufity bez łazienek	mb	Odcinanie kolorów, lamperie itp.
polozenie cegielek typu klinkier na scianie|m2	Ściany i sufity bez łazienek	m2	Położenie cegiełek typu klinkier na ścianie
poprawki malarskie po stolarzach|kpl	Ściany i sufity bez łazienek	kpl	Poprawki malarskie po stolarzach [stary arkusz]
poprawki scian szpachlowanie/szlifowanie|m2	Ściany i sufity bez łazienek	m2	Poprawki ścian szpachlowanie/szlifowanie [stary arkusz]
poprawki szpachlarskie w calym mieszkaniu - chodzi o jakies drobne ubytki.|m2	Ściany i sufity bez łazienek	m2	Poprawki szpachlarskie w całym mieszkaniu - chodzi o drobne ubytki [stary arkusz]
rozkucie i zatynkowanie podejsc grzejnikowych + zmiana rozstawu podejsc|kpl	Ściany i sufity bez łazienek	kpl	Rozkucie i zatynkowanie podejść grzejnikowych + zmiana rozstawu podejść [stary arkusz]
scianki dzialowe z plyt gipsowo-kartono- wych nida na pojedynczej konstrukcji nosnej, z pokryciem obustronnym dwu- warstwowym 75-02; system nida scia- na 125a75|m2	Ściany i sufity bez łazienek	m2	Ścianki działowe z płyt gipsowo-kartonowych NIDA na pojedynczej konstrukcji nośnej, z pokryciem obustronnym dwuwarstwowym 75-02; System NIDA Ściana 125A75 [stary arkusz]
struktura na scianach|m2	Ściany i sufity bez łazienek	m2	Struktura na ścianach [stary arkusz]
sufit podwieszany - kazdy projekt wyceniany osobno.|m2	Ściany i sufity bez łazienek	m2	Sufit podwieszany - każdy projekt wyceniany osobno
sufit podwieszany - troche montaz, troche naprawa. ciezko wycenic.|m2	Ściany i sufity bez łazienek	m2	Sufit podwieszany - trochę montaż, trochę naprawa. Ciężko wycenić [stary arkusz]
sufit podwieszany kasetonowy z wypel- nieniem plytami sufitowymi rigips gyptone; konstrukcja rusztu niewi- doczna z profilami glownymi co 60/ 120cm cm - zgodnie z projektem + warstwa paraizolacji|m2	Ściany i sufity bez łazienek	m2	Sufit podwieszany kasetonowy z wypełnieniem płytami sufitowymi RIGIPS GYPTONE; konstrukcja rusztu niewidoczna z profilami głównymi co 60/120 cm - zgodnie z projektem + warstwa paroizolacji [stary arkusz]
sufit podwieszany m-system|m2	Ściany i sufity bez łazienek	m2	Sufit podwieszany m-system [stary arkusz]
sufit podwieszany na stelazu|m2	Ściany i sufity bez łazienek	m2	Sufit podwieszany na stelażu [stary arkusz]
szlifowanie gruntu deweloperskiego|m2	Ściany i sufity bez łazienek	m2	Szlifowanie gruntu deweloperskiego [stary arkusz]
szlifowanie mleczka z tynkow deweloperskich|m2	Ściany i sufity bez łazienek	m2	Szlifowanie mleczka z tynków deweloperskich
szlifowanie mleczka z tynkow deweloperskich - jezeli sciany beda tego wymagaly. do sprawdzenia na miejscu.|m2	Ściany i sufity bez łazienek	m2	Szlifowanie mleczka z tynków deweloperskich - jeżeli ściany będą tego wymagały. Do sprawdzenia na miejscu [stary arkusz]
szlifowanie mleczka z tynkow deweloperskich z drabiny na wysokosciach|m2	Ściany i sufity bez łazienek	m2	Szlifowanie mleczka z tynków deweloperskich z drabiny na wysokościach [stary arkusz]
szlifowanie scian z poprawkami|m2	Ściany i sufity bez łazienek	m2	Szlifowanie ścian z poprawkami [stary arkusz]
szlifowanie sufitu|m2	Ściany i sufity bez łazienek	m2	Szlifowanie sufitu [stary arkusz]
szlifowanie/matowiecie scian|m2	Ściany i sufity bez łazienek	m2	Szlifowanie/matowienie ścian [stary arkusz]
szpachlowanie glifow / dekoracyjnych naroznikow / wykonczenie obwodu drzwi z ukryta opaska|mb	Ściany i sufity bez łazienek	mb	Szpachlowanie glifów / dekoracyjnych narożników / wykończenie obwodu drzwi z ukrytą opaską
szpachlowanie polaczen scian z gk i wklejanie tasmy wzmacniajacej (laczenia pekniec plyt, laczenia plyt gk etc.)|mb	Ściany i sufity bez łazienek	mb	Szpachlowanie połączeń ścian z GK i wklejanie taśmy wzmacniającej (łączenia pęknięć płyt, łączenia płyt GK etc.)
szpachlowanie polaczen scian z gk i wklejanie tasmy wzmacniajacej (laczenia pekniec plyt, laczenia plyt gk etc.)|m2	Ściany i sufity bez łazienek	m2	Szpachlowanie połączeń ścian z GK i wklejanie taśmy wzmacniającej (łączenia pęknięć płyt, łączenia płyt GK etc.) [stary arkusz]
tynki wewnetrzne zwykle kat. iii wykony- wane recznie na scianach i slupach|m2	Ściany i sufity bez łazienek	m2	Tynki wewnętrzne zwykłe kat. III wykonywane ręcznie na ścianach i słupach [stary arkusz]
tynkowanie glifow lub powierzchni o szerokosci do 30 cm / poprawka miejsc po demontazu scian|mb	Ściany i sufity bez łazienek	mb	Tynkowanie glifów lub powierzchni o szerokości do 30 cm / poprawka miejsc po demontażu ścian
tynkowanie glifow lub powierzchni o szerokosci do 30 cm / poprawka miejsc po demontazu scian/ przygotowanie pod montaz drzwi szklanych|mb	Ściany i sufity bez łazienek	mb	Tynkowanie glifów lub powierzchni o szerokości do 30 cm / poprawka miejsc po demontażu ścian / przygotowanie pod montaż drzwi szklanych [stary arkusz]
tynkowanie podkladowe cienkowarstwowe|m2	Ściany i sufity bez łazienek	m2	Tynkowanie podkładowe cienkowarstwowe
tynkowanie sciany lub sufitow - rownaniepo wyburzeniach|m2	Ściany i sufity bez łazienek	m2	Tynkowanie ściany lub sufitów - równanie po wyburzeniach [stary arkusz]
tynkowanie sciany lub sufitow - rownaniepo wyburzeniach + siatka|m2	Ściany i sufity bez łazienek	m2	Tynkowanie ściany lub sufitów - równanie po wyburzeniach + siatka [stary arkusz]
tynkowanie sciany lub sufitow do 1cm - 5%|m2	Ściany i sufity bez łazienek	m2	Tynkowanie ściany lub sufitów do 1 cm - 5%
tynkowanie sciany lub sufitow do 1cm|m2	Ściany i sufity bez łazienek	m2	Tynkowanie ściany lub sufitów do 1 cm [stary arkusz]
tynkowanie sciany lub sufitow do 1cm.|m2	Ściany i sufity bez łazienek	m2	Tynkowanie ściany lub sufitów do 1 cm. [stary arkusz]
tynkowanie sciany lub sufitow do 3 cm -|m2	Ściany i sufity bez łazienek	m2	Tynkowanie ściany lub sufitów do 3 cm [stary arkusz]
ukladanie welny na suficie bez folii|m2	Ściany i sufity bez łazienek	m2	Układanie wełny na suficie bez folii [stary arkusz]
usuwanie grzyba poziom -1|kpl	Ściany i sufity bez łazienek	kpl	Usuwanie grzyba poziom -1 [stary arkusz]
wklejanie naroznikow aluminiowych i wklejanie siatki + szpachlowanie narozniki, glify okienne etc. wszedzie tam gdzie to wymaga|mb	Ściany i sufity bez łazienek	mb	Wklejanie narożników aluminiowych i wklejanie siatki + szpachlowanie narożniki, glify okienne etc. wszędzie tam gdzie to wymaga
wklejanie tasmy w laczenie sufit-sciana oraz dylatacje - poprawia estetyke oraz chroni przed peknieciami|mb	Ściany i sufity bez łazienek	mb	Wklejanie taśmy w łączenie sufit-ściana oraz dylatacje - poprawia estetykę oraz chroni przed pęknięciami
wygluszanie scian (pianka wygluszajaca + plyta gk)|m2	Ściany i sufity bez łazienek	m2	Wygłuszanie ścian (pianka wygłuszająca + płyta GK)
wypelnianie dylatacji|mb	Ściany i sufity bez łazienek	mb	Wypełnianie dylatacji [stary arkusz]
wyrownanie sciany przy wejsciu do lokalu, skucie, plyty gk.|kpl	Ściany i sufity bez łazienek	kpl	Wyrównanie ściany przy wejściu do lokalu, skucie, płyty GK [stary arkusz]
zabudowa scian z gk na stelazu + przedscianki|m2	Ściany i sufity bez łazienek	m2	Zabudowa ścian z GK na stelażu + przedścianki [stary arkusz]
zabudowy rur z gk (piony wodne, rury gazowe etc.) - po obejrzeniu|mb	Ściany i sufity bez łazienek	mb	Zabudowy rur z GK (piony wodne, rury gazowe etc.) - po obejrzeniu
zabudowy rur z gk (piony wodne, rury gazowe etc.) - po obejrzeniu|kpl	Ściany i sufity bez łazienek	kpl	Zabudowy rur z GK (piony wodne, rury gazowe etc.) - po obejrzeniu [stary arkusz]
zabudowy rur z gk (piony wodne, rury gazowe etc.)|mb	Ściany i sufity bez łazienek	mb	Zabudowy rur z GK (piony wodne, rury gazowe etc.) [stary arkusz]
zabudowy z gk kominek etc. - szacunkowo|kpl	Ściany i sufity bez łazienek	kpl	Zabudowy z GK kominek etc. - szacunkowo [stary arkusz]
fugowanie scian i podlog fuga cementowa|m2	Łazienka	m2	Fugowanie ścian i podłóg fuga cementowa [stary arkusz]
lazienka parter szacunkowo|kpl	Łazienka	kpl	Łazienka parter szacunkowo [stary arkusz]
malowanie sufitow i scian bez glazury|m2	Łazienka	m2	Malowanie sufitów i ścian bez glazury [stary arkusz]
malowanie sufitow i scian bez glazury + gladz na suficie i scianach|m2	Łazienka	m2	Malowanie sufitów i ścian bez glazury + gładź na suficie i ścianach [stary arkusz]
mocowanie rur|kpl	Łazienka	kpl	Mocowanie rur [stary arkusz]
montaz blatu z docinaniem|kpl	Łazienka	kpl	Montaż blatu z docinaniem [stary arkusz]
montaz kamiennego blatu|szt	Łazienka	szt	Montaż kamiennego blatu [stary arkusz]
montaz zaworow czerpalnych do umywalek i zlewow|szt	Łazienka	szt	Montaż zaworów czerpalnych do umywalek i zlewów [stary arkusz]
skucie kawalka podlogi oraz wylewka samopoziomujaca|mb	Łazienka	mb	Skucie kawałka podłogi oraz wylewka samopoziomująca [stary arkusz]
stelaz pod prysznicem|kpl	Łazienka	kpl	Stelaż pod prysznicem [stary arkusz]
sufit podwieszany|kpl	Łazienka	kpl	Sufit podwieszany [stary arkusz]
ukladanie glazury na podlodze format 20x20|m2	Łazienka	m2	Układanie glazury na podłodze format 20x20 [stary arkusz]
ukladanie glazury na podlodze scianie format duzy 120x120|m2	Łazienka	m2	Układanie glazury na podłodze/ścianie format duży 120x120 [stary arkusz]
wykonanie scianek prysznic + polka obok wanny|klp	Łazienka	kpl	Wykonanie ścianek prysznic + półka obok wanny [stary arkusz]
zabudowa rury 110 ze stelaza spawanego|kpl	Łazienka	kpl	Zabudowa rury 110 ze stelaża spawanego [stary arkusz]
zabudowa z profili i gk umywalki- zlicowane z geberitem|kpl	Łazienka	kpl	Zabudowa z profili i GK umywalki - zlicowane z geberitem [stary arkusz]
montaz listew led|mb	Prace dodatkowe	mb	Montaż listew LED
bruzdowanie pod instalacje wod-kan w materialach miekkich|mb	Wyburzenia i demontaże	mb	Bruzdowanie pod instalacje wod-kan w materiałach miękkich
bruzdowanie pod instalacje wod-kan w materialach miekkich - troche wyzsza cena bo jest sporo tynku cementowego i bardzo ciezko sie go bruzduje|mb	Wyburzenia i demontaże	mb	Bruzdowanie pod instalacje wod-kan w materiałach miękkich - trochę wyższa cena bo jest sporo tynku cementowego i bardzo ciężko się go bruzduje [stary arkusz]
bruzdowanie pod instalacje wod-kan w zelbecie|mb	Wyburzenia i demontaże	mb	Bruzdowanie pod instalacje wod-kan w żelbecie
bruzdowanie pod kable elektryczne w materialach miekkich|mb	Wyburzenia i demontaże	mb	Bruzdowanie pod kable elektryczne w materiałach miękkich
bruzdowanie pod kable elektryczne w zelbecie|mb	Wyburzenia i demontaże	mb	Bruzdowanie pod kable elektryczne w żelbecie
bruzdowanie pod ogrzewanie podlogowe|mb	Wyburzenia i demontaże	mb	Bruzdowanie pod ogrzewanie podłogowe [stary arkusz]
bruzdowanie posadzki w kuchni|mb	Wyburzenia i demontaże	mb	Bruzdowanie posadzki w kuchni [stary arkusz]
bruzdowanie w posadzce|mb	Wyburzenia i demontaże	mb	Bruzdowanie w posadzce [stary arkusz]
bruzowanie zelbet pod karnisz w suficie|mb	Wyburzenia i demontaże	mb	Bruzdowanie żelbet pod karnisz w suficie [stary arkusz]
delikatne wycinanie sztukaterii sciennej|mb	Wyburzenia i demontaże	mb	Delikatne wycinanie sztukaterii ściennej [stary arkusz]
delikatny demontaz sztukaterii sufitowej|mb	Wyburzenia i demontaże	mb	Delikatny demontaż sztukaterii sufitowej [stary arkusz]
demonaz parapetow|szt	Wyburzenia i demontaże	szt	Demontaż parapetów [stary arkusz]
demontaz boazerii drewnianej|m2	Wyburzenia i demontaże	m2	Demontaż boazerii drewnianej
demontaz glifow drzwi i okna|mb	Wyburzenia i demontaże	mb	Demontaż glifów drzwi i okna [stary arkusz]
demontaz grzejnikow|szt	Wyburzenia i demontaże	szt	Demontaż grzejników
demontaz grzejnikow + ponowny montaz|szt	Wyburzenia i demontaże	szt	Demontaż grzejników + ponowny montaż [stary arkusz]
demontaz klimatyzacji- typu splity|szt	Wyburzenia i demontaże	szt	Demontaż klimatyzacji - typu splity [stary arkusz]
demontaz kotlowni wraz ze stara instalacja i rurami na parterze|kpl	Wyburzenia i demontaże	kpl	Demontaż kotłowni wraz ze starą instalacją i rurami na parterze [stary arkusz]
demontaz listew przypodlogowych|mb	Wyburzenia i demontaże	mb	Demontaż listew przypodłogowych
demontaz listew przypodlogowych+ montaz z poworotem|mb	Wyburzenia i demontaże	mb	Demontaż listew przypodłogowych + montaż z powrotem [stary arkusz]
demontaz oscieznic bez uszkodzenia do ponownego montazu|kpl	Wyburzenia i demontaże	kpl	Demontaż ościeżnic bez uszkodzenia do ponownego montażu [stary arkusz]
demontaz paneli|m2	Wyburzenia i demontaże	m2	Demontaż paneli [stary arkusz]
demontaz paneli podlogowych|m2	Wyburzenia i demontaże	m2	Demontaż paneli podłogowych [stary arkusz]
demontaz parapetow|szt	Wyburzenia i demontaże	szt	Demontaż parapetów [stary arkusz]
demontaz podlogi plywajacej|m2	Wyburzenia i demontaże	m2	Demontaż podłogi pływającej [stary arkusz]
skuwanie sufitu zelbet|m2	Wyburzenia i demontaże	m2	Skuwanie sufitu żelbet [stary arkusz]
skuwanie tynku|m2	Wyburzenia i demontaże	m2	Skuwanie tynku [stary arkusz]
demontaz przewodow wodociagowych z rur stalowych ocynkowanych o sr. do 25 mm demontaz armatury sanitarnej demontaz gniazd wtyczkowych natynko- wych demontaz oprawek zwyklych do zawie- szania demontaz tablic rozdzielczych z odla- czeniem przewodow demontaz przewodow kabelkowych|kpl	Wyburzenia i demontaże	kpl	Demontaż przewodów wodociągowych z rur stalowych ocynkowanych o śr. do 25 mm, demontaż armatury sanitarnej, demontaż gniazd wtyczkowych natynkowych, demontaż oprawek zwykłych do zawieszania, demontaż tablic rozdzielczych z odłączeniem przewodów, demontaż przewodów kabelkowych [stary arkusz]
demontaz scianek z gk|m2	Wyburzenia i demontaże	m2	Demontaż ścianek z GK [stary arkusz]
demontaz styropianu i folii|m2	Wyburzenia i demontaże	m2	Demontaż styropianu i folii [stary arkusz]
demontaz sufitow podwieszanych (obciecie)|m2	Wyburzenia i demontaże	m2	Demontaż sufitów podwieszanych (obcięcie)
demontaz sufitow podwieszanych|m2	Wyburzenia i demontaże	m2	Demontaż sufitów podwieszanych [stary arkusz]
demontaze starej armatury itp z wyniesieniem|kpl	Wyburzenia i demontaże	kpl	Demontaże starej armatury itp. z wyniesieniem [stary arkusz]
demontaze, panele, polki na balkonie, lozko, plyta gazowa, piekarnik, zabudowa lodowki, prysznic.|kpl	Wyburzenia i demontaże	kpl	Demontaże, panele, półki na balkonie, łóżko, płyta gazowa, piekarnik, zabudowa lodówki, prysznic [stary arkusz]
demontaze: wszelkie niezbedne demontaze - glownie lazienki, barierki, etc.|kpl	Wyburzenia i demontaże	kpl	Demontaże: wszelkie niezbędne demontaże - głównie łazienki, barierki, etc. [stary arkusz]
demontaze: wszelkie niezbedne demontaze szaf, wanny etc.|kpl	Wyburzenia i demontaże	kpl	Demontaże: wszelkie niezbędne demontaże szaf, wanny etc. [stary arkusz]
demontaze: wszelkie niezbedne demontaze szaf, zabudowy etc. - cena do ustalenia w zaleznosci od tego co bedzie wymagalo demontazu|kpl	Wyburzenia i demontaże	kpl	Demontaże: wszelkie niezbędne demontaże szaf, zabudowy etc. - cena do ustalenia w zależności od tego co będzie wymagało demontażu [stary arkusz]
demontaze: wszelkie niezbedne demontaze szaf, zabudowy etc. - finalnie dopiero po obejrzeniu i zastanego stanu bedzie mozna to ocenic.|kpl	Wyburzenia i demontaże	kpl	Demontaże: wszelkie niezbędne demontaże szaf, zabudowy etc. - finalnie dopiero po obejrzeniu zastanego stanu będzie można to ocenić
demontaze: wszelkie niezbedne demontaze szaf, zabudowy etc.|kpl	Wyburzenia i demontaże	kpl	Demontaże: wszelkie niezbędne demontaże szaf, zabudowy etc. [stary arkusz]
demontaze:w laziece kabina,geberit,umywalka, blat kuchenny|kpl	Wyburzenia i demontaże	kpl	Demontaże: w łazience kabina, geberit, umywalka, blat kuchenny [stary arkusz]
dopasowanie otworow drzwi|kpl	Wyburzenia i demontaże	kpl	Dopasowanie otworów drzwi [stary arkusz]
montaz grzejnikow po malowaniu|szt	Wyburzenia i demontaże	szt	Montaż grzejników po malowaniu
przesuniecie otworu drzwiowego murowanie|szt	Wyburzenia i demontaże	szt	Przesunięcie otworu drzwiowego murowanie [stary arkusz]
przesuniecie otworu drzwiowego z montazem nadproza + murowanie|szt	Wyburzenia i demontaże	szt	Przesunięcie otworu drzwiowego z montażem nadproża + murowanie
rozkrecenie szaf prszenoszenie + skrecenie i montaz salon i pokoje|kpl	Wyburzenia i demontaże	kpl	Rozkręcenie szaf, przenoszenie + skręcenie i montaż salon i pokoje [stary arkusz]
rozkucie i poszerzenie otworu do pomieszczenia socjalngo|kpl	Wyburzenia i demontaże	kpl	Rozkucie i poszerzenie otworu do pomieszczenia socjalnego [stary arkusz]
skucia muru w lazience|kpl	Wyburzenia i demontaże	kpl	Skucia muru w łazience [stary arkusz]
skucie cegielki dekoracyjnej w salonie|m2	Wyburzenia i demontaże	m2	Skucie cegiełki dekoracyjnej w salonie [stary arkusz]
skucie cokolow z klejem balkon|mb	Wyburzenia i demontaże	mb	Skucie cokołów z klejem balkon [stary arkusz]
skucie posadzki|m2	Wyburzenia i demontaże	m2	Skucie posadzki [stary arkusz]
skucie posadzki/lastryko 10 cm. - beton zbrojony|m2	Wyburzenia i demontaże	m2	Skucie posadzki/lastryko 10 cm - beton zbrojony [stary arkusz]
skucie wylewki|m2	Wyburzenia i demontaże	m2	Skucie wylewki [stary arkusz]
skucie wylewki 100|m2	Wyburzenia i demontaże	m2	Skucie wylewki 100 [stary arkusz]
skucie zwietrzalych tynkow cementowo- wapiennych i cementowych-10% tynkow, usuwanie starych gladzi i farb|m2	Wyburzenia i demontaże	m2	Skucie zwietrzałych tynków cementowo-wapiennych i cementowych - 10% tynków, usuwanie starych gładzi i farb [stary arkusz]
skuwanie glazury z klejem sciany i podlogi|m2	Wyburzenia i demontaże	m2	Skuwanie glazury z klejem ściany i podłogi [stary arkusz]
skuwanie glazury z klejem sciany i podlogi w lazienkach|m2	Wyburzenia i demontaże	m2	Skuwanie glazury z klejem ściany i podłogi w łazienkach
skuwanie glazury z klejem sciany i podlogi w lazienkach i balkonach|m2	Wyburzenia i demontaże	m2	Skuwanie glazury z klejem ściany i podłogi w łazienkach i balkonach [stary arkusz]
skuwanie glazury z klejem/plytami gk - sciany i podlogi|m2	Wyburzenia i demontaże	m2	Skuwanie glazury z klejem/płytami GK - ściany i podłogi [stary arkusz]
skuwanie luzny tynkow i spekanych - przyjmujemy jakis procent 5%|m2	Wyburzenia i demontaże	m2	Skuwanie luźnych i spękanych tynków - przyjmujemy jakiś procent 5% [stary arkusz]
skuwanie luznych, spekanych lub zagrzybialych tynkow - przyjmujemy 30%|m2	Wyburzenia i demontaże	m2	Skuwanie luźnych, spękanych lub zagrzybiałych tynków - przyjmujemy 30% [stary arkusz]
skuwanie plytek balkon|m2	Wyburzenia i demontaże	m2	Skuwanie płytek balkon [stary arkusz]
skuwanie starej wylewki|m2	Wyburzenia i demontaże	m2	Skuwanie starej wylewki [stary arkusz]
skuwanie tynku ze scian - trzeba bylo koniecznie skuc, bo nie mozna bylo do niego kleic bo odpadal.|m2	Wyburzenia i demontaże	m2	Skuwanie tynku ze ścian - trzeba było koniecznie skuć, bo nie można było do niego kleić bo odpadał [stary arkusz]
skuwanie zelbetu w naroznikach|mb	Wyburzenia i demontaże	mb	Skuwanie żelbetu w narożnikach [stary arkusz]
szlifowanie farby i tynku w pokoju 12,3m2|m2	Wyburzenia i demontaże	m2	Szlifowanie farby i tynku w pokoju 12,3 m2 [stary arkusz]
szlifowanie lakieru|m2	Wyburzenia i demontaże	m2	Szlifowanie lakieru [stary arkusz]
szlifowanie posadzki lub scian do 1cm|m2	Wyburzenia i demontaże	m2	Szlifowanie posadzki lub ścian do 1 cm
szlifowanie posadzki subit|m2	Wyburzenia i demontaże	m2	Szlifowanie posadzki subit [stary arkusz]
szlifowanie scian po kleju, przygotowanie do dalszych prac|m2	Wyburzenia i demontaże	m2	Szlifowanie ścian po kleju, przygotowanie do dalszych prac [stary arkusz]
szlifowanie subitu|m2	Wyburzenia i demontaże	m2	Szlifowanie subitu [stary arkusz]
usuniecie drewnianych futryn|kpl	Wyburzenia i demontaże	kpl	Usunięcie drewnianych futryn [stary arkusz]
usuniecie drewnianych oscieznic|kpl	Wyburzenia i demontaże	kpl	Usunięcie drewnianych ościeżnic [stary arkusz]
usuniecie futryn|kpl	Wyburzenia i demontaże	kpl	Usunięcie futryn [stary arkusz]
usuniecie metalowych futryn|kpl	Wyburzenia i demontaże	kpl	Usunięcie metalowych futryn
usuniecie sylikonu|mb	Wyburzenia i demontaże	mb	Usunięcie silikonu [stary arkusz]
usuwanie papy z podlogi|m2	Wyburzenia i demontaże	m2	Usuwanie papy z podłogi [stary arkusz]
usuwanie podlogi drewnianej na klej|m2	Wyburzenia i demontaże	m2	Usuwanie podłogi drewnianej na klej
usuwanie podlogi( panele)|m2	Wyburzenia i demontaże	m2	Usuwanie podłogi (panele) [stary arkusz]
usuwanie tapety|m2	Wyburzenia i demontaże	m2	Usuwanie tapety [stary arkusz]
usuwanie wykladzin|m2	Wyburzenia i demontaże	m2	Usuwanie wykładzin [stary arkusz]
wybicie otworu drzwiowego|szt	Wyburzenia i demontaże	szt	Wybicie otworu drzwiowego [stary arkusz]
wyburzanie obudowy szachtu|m2	Wyburzenia i demontaże	m2	Wyburzanie obudowy szachtu [stary arkusz]
wyburzanie scian 12-20cm grubosci|m2	Wyburzenia i demontaże	m2	Wyburzanie ścian 12-20 cm grubości
wyburzanie scian do 12cm grubosci|m2	Wyburzenia i demontaże	m2	Wyburzanie ścian do 12 cm grubości
wyburzanie scian do 12cm grubosci cegla|m2	Wyburzenia i demontaże	m2	Wyburzanie ścian do 12 cm grubości cegła [stary arkusz]
wyburzanie scian do 12cm grubosci zelbet|m2	Wyburzenia i demontaże	m2	Wyburzanie ścian do 12 cm grubości żelbet [stary arkusz]
wyburzanie scian powyzej 20cm grubosci|m2	Wyburzenia i demontaże	m2	Wyburzanie ścian powyżej 20 cm grubości
wyburzenie schodow|kpl	Wyburzenia i demontaże	kpl	Wyburzenie schodów [stary arkusz]
wycinanie nadprozy|szt	Wyburzenia i demontaże	szt	Wycinanie nadproży
wykucie nadrproza i powiekszenie otworu drzwiowego przy glownym wejsciu do mieszkania.|kpl	Wyburzenia i demontaże	kpl	Wykucie nadproża i powiększenie otworu drzwiowego przy głównym wejściu do mieszkania [stary arkusz]
wykuwanie wneki|szt	Wyburzenia i demontaże	szt	Wykuwanie wnęki [stary arkusz]
zabezpieczenia mebli, podlog, okien, drzwi i elementow niezbednych do prac. demontaz gniazd, wlacznikow, lamp, karniszy etc. zabezpieczenie sprzetow i wszelkich niezbednych elementow. oklejanie do malowania etc. zabezpieczanie elementow juz wykonanych, glazura zabudowy etc.|kpl	Wyburzenia i demontaże	kpl	Zabezpieczenia mebli, podłóg, okien, drzwi i elementów niezbędnych do prac. Demontaż gniazd, włączników, lamp, karniszy etc. Zabezpieczenie sprzętów i wszelkich niezbędnych elementów. Oklejanie do malowania etc. Zabezpieczanie elementów już wykonanych, glazura zabudowy etc.
zabezpieczenia mebli, podlog, okien, drzwi i elementow niezbednych do prac. demontaz gniazd, wlacznikow, lamp, karniszy etc. zabezpieczenie sprzetow i wszelkich niezbednych elementow. oklejanie do malowania etc. zabezpieczanie elementow juz wykonanych, glazura zabudowy etc.|m2	Wyburzenia i demontaże	m2	Zabezpieczenia mebli, podłóg, okien, drzwi i elementów niezbędnych do prac. Demontaż gniazd, włączników, lamp, karniszy etc. Zabezpieczenie sprzętów i wszelkich niezbędnych elementów. Oklejanie do malowania etc. Zabezpieczanie elementów już wykonanych, glazura zabudowy etc. [stary arkusz]
zabezpieczenia mebli, podlog, okien, drzwi i elementow niezbednych do prac. zabezpieczanie elementow juz wykonanych, glazura zabudowy etc.|m2	Wyburzenia i demontaże	m2	Zabezpieczenia mebli, podłóg, okien, drzwi i elementów niezbędnych do prac. Zabezpieczanie elementów już wykonanych, glazura zabudowy etc. [stary arkusz]
zabezpieczenie lazienek i miejsca dla ciecia i magazynowanie narzedzi|m2	Wyburzenia i demontaże	m2	Zabezpieczenie łazienek i miejsca do cięcia oraz magazynowania narzędzi [stary arkusz]
zdzieranie farby i tynku pod nowa gladz|m2	Wyburzenia i demontaże	m2	Zdzieranie farby i tynku pod nową gładź [stary arkusz]
zdzieranie starej farby|m2	Wyburzenia i demontaże	m2	Zdzieranie starej farby [stary arkusz]
zdzieranie starej farby 20%|m2	Wyburzenia i demontaże	m2	Zdzieranie starej farby 20% [stary arkusz]
zdzieranie starej farby i tynku na zewnatrz|m2	Wyburzenia i demontaże	m2	Zdzieranie starej farby i tynku na zewnątrz [stary arkusz]
zdzieranie starej farby z tynkiem|m2	Wyburzenia i demontaże	m2	Zdzieranie starej farby z tynkiem
zdzieranie starej farby+ betonkontakt|m2	Wyburzenia i demontaże	m2	Zdzieranie starej farby + betonkontakt [stary arkusz]
zdzieranie starej grunt-farby|m2	Wyburzenia i demontaże	m2	Zdzieranie starej grunt-farby [stary arkusz]
zdzieranie tapet i usuwanie kleju|m2	Wyburzenia i demontaże	m2	Zdzieranie tapet i usuwanie kleju
zerwanie posadzki z tworzyw sztucznych|m2	Wyburzenia i demontaże	m2	Zerwanie posadzki z tworzyw sztucznych [stary arkusz]
